1492,DECLINED,2413,41-50,06/2006,27,POLL
1493,DEMOCRAT,2405,61-70,08/2006,27,POLL
1494,DEMOCRAT,2404,61-70,08/2006,27,PERM
1495,REPUBLICAN,2424,71 +,06/2006,27,PERM
1496,DECLINED,2404,71 +,06/2006,27,POLL
1497,REPUBLICAN,2415,51-60,06/2006,27,POLL
1498,REPUBLICAN,2423,61-70,08/2006,27,PERM
1500,DECLINED,2411,61-70,08/2006,27,POLL
1501,DEMOCRAT,2412,51-60,06/2006,27,PERM
1502,DEMOCRAT,2420,61-70,08/2006,27,PERM
1503,DEMOCRAT,2421,71 +,08/2006,27,PERM
1504,DEMOCRAT,2424,51-60,08/2006,27,POLL
1505,DEMOCRAT,2406,61-70,08/2006,27,POLL
1506,DEMOCRAT,2422,61-70,06/2006,27,PERM
1507,DEMOCRAT,2402,61-70,06/2006,27,POLL
1508,REPUBLICAN,2408,61-70,08/2006,27,POLL
1509,DEMOCRAT,2414,51-60,08/2006,27,PERM
1510,REPUBLICAN,2424,71 +,11/2005,27,PERM
1511,DEMOCRAT,2422,61-70,08/2006,27,PERM
1512,DEMOCRAT,2423,51-60,08/2006,27,PERM
1513,DECLINED,2406,61-70,08/2006,27,PERM
1514,REPUBLICAN,2423,51-60,06/2006,27,PERM
1515,DEMOCRAT,2408,71 +,08/2006,27,PERM
1516,DECLINED,2424,71 +,08/2006,27,PERM
1517,DECLINED,2413,51-60,08/2006,27,PERM
1518,REPUBLICAN,2408,71 +,08/2006,27,PERM
1519,REPUBLICAN,2419,61-70,08/2006,27,PERM
1520,DEMOCRAT,2420,61-70,08/2006,27,POLL
1521,DEMOCRAT,2421,61-70,08/2006,27,PERM
1522,DEMOCRAT,2423,51-60,08/2006,26,PERM
1523,DEMOCRAT,2417,71 +,08/2006,26,PERM
1524,DEMOCRAT,2402,61-70,08/2006,26,POLL
1525,DEMOCRAT,2424,71 +,08/2006,26,PERM
1526,REPUBLICAN,2424,71 +,08/2006,26,PERM
1527,DEMOCRAT,2406,71 +,08/2006,26,POLL
1528,DEMOCRAT,2402,51-60,06/2006,26,POLL
1529,DEMOCRAT,2421,61-70,08/2006,26,PERM
1530,DEMOCRAT,2414,61-70,08/2006,26,POLL
1531,REPUBLICAN,2412,61-70,06/2006,26,POLL
1532,DECLINED,2424,51-60,11/2005,26,POLL
1533,DEMOCRAT,2411,71 +,11/2005,26,PERM
1534,DEMOCRAT,2416,51-60,11/2005,26,POLL
1535,REPUBLICAN,2406,51-60,08/2006,26,POLL
1536,REPUBLICAN,2409,61-70,06/2006,26,POLL
1537,DEMOCRAT,2408,71 +,06/2006,26,POLL
1538,DEMOCRAT,2417,41-50,06/2006,26,POLL
1539,REPUBLICAN,2419,71 +,08/2006,26,PERM
1540,REPUBLICAN,2424,51-60,06/2006,26,PERM
1541,REPUBLICAN,2405,71 +,08/2006,26,PERM
1542,DEMOCRAT,2417,41-50,11/2004,26,PERM
1543,REPUBLICAN,2408,71 +,08/2006,26,PERM
1544,DECLINED,2417,51-60,11/2005,26,POLL
1545,DEMOCRAT,2404,71 +,06/2006,26,PERM
1546,REPUBLICAN,2404,51-60,06/2006,26,PERM
1547,DEMOCRAT,2408,71 +,08/2006,26,PERM
1548,DEMOCRAT,2408,71 +,08/2006,26,PERM
1549,DEMOCRAT,2419,41-50,08/2006,26,PERM
1550,DEMOCRAT,2409,61-70,08/2006,26,POLL
1551,REPUBLICAN,2422,41-50,06/2006,26,POLL
1552,DEMOCRAT,2417,51-60,08/2006,26,POLL
1554,REPUBLICAN,2421,71 +,06/2006,26,POLL
1555,DECLINED,2422,41-50,06/2006,26,POLL
1556,REPUBLICAN,2423,51-60,08/2006,26,POLL
1557,DEMOCRAT,2419,71 +,06/2006,26,POLL
1558,REPUBLICAN,2405,51-60,08/2006,26,PERM
1559,REPUBLICAN,2405,51-60,08/2006,26,PERM
1560,DEMOCRAT,2415,71 +,06/2006,26,POLL
1561,DECLINED,2408,51-60,11/2005,26,PERM
1562,DEMOCRAT,2423,51-60,08/2006,26,PERM
1563,REPUBLICAN,2412,71 +,08/2006,26,POLL
1564,DEMOCRAT,2405,71 +,08/2006,26,PERM
1565,REPUBLICAN,2417,71 +,08/2006,26,POLL
1566,REPUBLICAN,2417,71 +,08/2006,26,POLL
1567,DEMOCRAT,2406,51-60,06/2006,26,POLL
1568,REPUBLICAN,2413,51-60,08/2006,26,PERM
1569,REPUBLICAN,2413,61-70,08/2006,26,PERM
1570,REPUBLICAN,2402,61-70,11/2004,26,PERM
1571,DEMOCRAT,2414,61-70,08/2006,26,POLL
1572,DEMOCRAT,2413,41-50,06/2006,26,POLL
1573,DEMOCRAT,2418,71 +,08/2006,26,PERM
1574,DEMOCRAT,2418,61-70,08/2006,26,PERM
1575,DEMOCRAT,2418,71 +,06/2006,26,PERM
1576,REPUBLICAN,2417,61-70,06/2006,26,PERM
1577,DEMOCRAT,2423,71 +,08/2006,26,PERM
1578,REPUBLICAN,2413,41-50,08/2006,26,PERM
1579,DEMOCRAT,2413,51-60,06/2006,26,POLL
1580,DEMOCRAT,2414,71 +,08/2006,26,PERM
1581,DEMOCRAT,2423,61-70,08/2006,26,PERM
1582,REPUBLICAN,2423,71 +,08/2006,26,PERM
1583,DEMOCRAT,2404,51-60,06/2006,26,PERM
1584,DEMOCRAT,2416,41-50,06/2006,26,POLL
1585,DEMOCRAT,2409,71 +,08/2006,26,PERM
1586,DEMOCRAT,2422,61-70,08/2006,26,PERM
1587,DEMOCRAT,2408,51-60,06/2006,26,PERM
1588,REPUBLICAN,2407,71 +,08/2006,26,PERM
1589,DEMOCRAT,2415,61-70,08/2006,26,PERM
1590,DEMOCRAT,2422,71 +,08/2006,26,POLL
1591,REPUBLICAN,2419,71 +,08/2006,26,POLL
1592,REPUBLICAN,2415,41-50,11/2005,26,POLL
1593,DEMOCRAT,2416,71 +,08/2006,26,PERM
1595,REPUBLICAN,2402,61-70,08/2006,26,POLL
1596,REPUBLICAN,2424,61-70,11/2005,26,POLL
1597,REPUBLICAN,2424,61-70,11/2005,26,POLL
1599,REPUBLICAN,2422,61-70,06/2006,26,PERM
1600,DEMOCRAT,2423,61-70,08/2006,26,PERM
1602,DEMOCRAT,2417,61-70,06/2006,26,POLL
1603,REPUBLICAN,2412,61-70,06/2006,26,POLL
1604,REPUBLICAN,2406,71 +,08/2006,25,PERM
1605,REPUBLICAN,2409,71 +,08/2006,25,PERM
1606,DECLINED,2402,51-60,06/2006,9,POLL
1607,DECLINED,2403,51-60,08/2006,25,ABT
1608,DECLINED,2403,61-70,08/2006,25,PERM
1609,DECLINED,2406,41-50,11/2005,25,POLL
1610,REPUBLICAN,2421,51-60,06/2006,25,POLL
1611,DECLINED,2421,51-60,06/2006,25,PERM
1612,DEMOCRAT,2415,71 +,08/2006,25,PERM
1613,DEMOCRAT,2414,51-60,08/2006,25,POLL
1614,DECLINED,2421,61-70,06/2006,25,PERM
1615,DECLINED,2422,71 +,08/2006,25,POLL
1616,DECLINED,2409,51-60,11/2004,25,POLL
1617,REPUBLICAN,2417,71 +,06/2006,25,PERM
1618,DEMOCRAT,2420,51-60,08/2006,25,PERM
1619,DEMOCRAT,2424,71 +,06/2006,25,PERM
1620,REPUBLICAN,2420,51-60,11/2005,25,POLL
1621,DEMOCRAT,2403,51-60,08/2006,25,PERM
1622,DEMOCRAT,2415,51-60,08/2006,25,PERM
1623,DEMOCRAT,2411,61-70,06/2006,25,POLL
1624,DEMOCRAT,2416,51-60,06/2006,25,POLL
1625,DEMOCRAT,2415,51-60,11/2004,25,POLL
1626,DEMOCRAT,2415,51-60,11/2004,25,POLL
1627,REPUBLICAN,2417,51-60,11/2005,25,PERM
1628,DECLINED,2417,51-60,08/2006,25,PERM
1629,DEMOCRAT,2422,61-70,08/2006,25,PERM
1630,REPUBLICAN,2407,71 +,11/2005,25,PERM
1631,REPUBLICAN,2422,71 +,06/2006,25,PERM
1632,REPUBLICAN,2418,41-50,11/2005,25,POLL
1633,DEMOCRAT,2406,71 +,06/2006,25,POLL
1634,REPUBLICAN,2406,71 +,06/2006,25,POLL
1635,DEMOCRAT,2409,71 +,08/2006,25,PERM
1636,DEMOCRAT,2409,61-70,08/2006,25,POLL
1637,DEMOCRAT,2421,71 +,08/2006,25,PERM
1638,DEMOCRAT,2419,71 +,08/2006,25,POLL
1639,DEMOCRAT,2419,61-70,08/2006,25,POLL
1640,REPUBLICAN,2421,71 +,08/2006,25,PERM
1641,REPUBLICAN,2421,71 +,08/2006,25,PERM
1642,DEMOCRAT,2417,41-50,06/2006,25,POLL
1643,REPUBLICAN,2405,51-60,06/2006,25,PERM
1644,DEMOCRAT,2418,51-60,06/2006,25,POLL
1645,REPUBLICAN,2419,51-60,08/2006,25,PERM
1646,DEMOCRAT,2419,51-60,08/2006,25,PERM
1647,DEMOCRAT,2419,51-60,08/2006,25,PERM
1648,DEMOCRAT,2404,51-60,08/2006,25,PERM
1649,DEMOCRAT,2404,51-60,08/2006,25,PERM
1650,REPUBLICAN,2413,61-70,11/2005,25,PERM
1651,REPUBLICAN,2413,51-60,11/2005,25,POLL
1652,DEMOCRAT,2418,51-60,06/2006,24,POLL
1653,DEMOCRAT,2411,71 +,08/2006,24,PERM
1654,DEMOCRAT,2411,71 +,08/2006,24,PERM
1655,DEMOCRAT,2415,71 +,06/2006,24,POLL
1656,DECLINED,2422,51-60,06/2006,24,POLL
1657,DEMOCRAT,2421,61-70,06/2006,24,PERM
1658,DEMOCRAT,2408,71 +,06/2006,24,PERM
1659,DEMOCRAT,2402,71 +,11/2005,24,PERM
1660,REPUBLICAN,2414,51-60,11/2005,24,POLL
1661,REPUBLICAN,2411,51-60,11/2005,24,POLL
1662,DEMOCRAT,2413,51-60,08/2006,24,PERM
1663,DEMOCRAT,2421,71 +,08/2006,24,PERM
1664,DEMOCRAT,2421,51-60,08/2006,24,PERM
1665,REPUBLICAN,2405,51-60,06/2006,24,PERM
1666,DEMOCRAT,2404,51-60,06/2006,24,PERM
1667,DEMOCRAT,2406,51-60,08/2006,24,POLL
1668,DEMOCRAT,2421,51-60,08/2006,24,POLL
1669,REPUBLICAN,2413,51-60,11/2005,24,POLL
1670,DEMOCRAT,2413,51-60,06/2006,24,PERM
1673,REPUBLICAN,2422,71 +,06/2006,24,ABT
1674,REPUBLICAN,2408,71 +,06/2006,24,PERM
1675,DEMOCRAT,2424,51-60,08/2006,24,POLL
1676,DEMOCRAT,2424,51-60,08/2006,24,POLL
1677,DEMOCRAT,2409,51-60,06/2006,24,POLL
1678,DEMOCRAT,2404,71 +,06/2006,24,PERM
1679,REPUBLICAN,2418,51-60,08/2006,24,PERM
1680,DEMOCRAT,2422,61-70,08/2006,24,PERM
1681,DEMOCRAT,2418,51-60,11/2005,24,PERM
1682,DEMOCRAT,2418,51-60,11/2005,24,PERM
1683,REPUBLICAN,2422,71 +,08/2006,24,PERM
1684,DEMOCRAT,2409,71 +,08/2006,24,PERM
1685,DEMOCRAT,2419,71 +,06/2006,24,PERM
1686,DEMOCRAT,2406,51-60,08/2006,24,POLL
1687,REPUBLICAN,2419,61-70,11/2005,24,POLL
1688,REPUBLICAN,2405,41-50,08/2006,24,POLL
1689,REPUBLICAN,2413,71 +,08/2006,24,PERM
1690,DEMOCRAT,2414,71 +,08/2006,24,POLL
1691,REPUBLICAN,2421,71 +,08/2006,24,PERM
1692,DEMOCRAT,2406,61-70,08/2006,24,POLL
1693,DEMOCRAT,2408,61-70,08/2006,24,POLL
1694,DECLINED,2405,41-50,11/2005,24,PERM
1695,DEMOCRAT,2421,71 +,08/2006,24,POLL
1696,REPUBLICAN,2420,71 +,08/2006,24,PERM
1697,REPUBLICAN,2420,71 +,08/2006,24,PERM
1698,DECLINED,2408,51-60,08/2006,24,POLL
1699,DECLINED,2415,51-60,08/2006,24,POLL
1700,DECLINED,2415,51-60,08/2006,24,POLL
1701,REPUBLICAN,2417,51-60,08/2006,24,POLL
1702,REPUBLICAN,2403,51-60,08/2006,24,PERM
1703,REPUBLICAN,2403,41-50,06/2006,24,POLL
1704,DEMOCRAT,2421,61-70,06/2006,24,PERM
1705,DEMOCRAT,2415,61-70,08/2006,24,PERM
1706,REPUBLICAN,2417,51-60,06/2006,24,POLL
1707,DEMOCRAT,2409,51-60,06/2006,24,POLL
1708,REPUBLICAN,2417,51-60,08/2006,24,PERM
1709,REPUBLICAN,2415,41-50,11/2004,24,PERM
1710,DEMOCRAT,2402,61-70,08/2006,24,PERM
1711,DEMOCRAT,2402,51-60,08/2006,24,PERM
1712,DEMOCRAT,2417,51-60,11/2005,24,POLL
1713,DEMOCRAT,2422,51-60,08/2006,24,POLL
1714,DEMOCRAT,2419,71 +,08/2006,24,ABT
1715,REPUBLICAN,2406,51-60,08/2006,24,PERM
1716,DEMOCRAT,2404,71 +,08/2006,24,PERM
1717,DEMOCRAT,2423,61-70,08/2006,24,ABT
1718,REPUBLICAN,2423,41-50,11/2005,23,POLL
1719,DEMOCRAT,2413,51-60,11/2005,23,POLL
1720,REPUBLICAN,2404,41-50,06/2006,23,POLL
1721,AMERICAN INDEP,2418,41-50,06/2006,23,POLL
1722,DEMOCRAT,2409,71 +,08/2006,23,PERM
1723,DEMOCRAT,2414,61-70,08/2006,23,PERM
1724,DEMOCRAT,2417,41-50,08/2006,23,POLL
1725,DEMOCRAT,2417,41-50,08/2006,23,POLL
1726,DEMOCRAT,2420,71 +,08/2006,23,PERM
1727,REPUBLICAN,2413,51-60,08/2006,23,ABT
1728,DEMOCRAT,2406,51-60,06/2006,23,POLL
1729,DEMOCRAT,2414,51-60,08/2006,23,PERM
1730,REPUBLICAN,2418,61-70,08/2006,23,PERM
1731,REPUBLICAN,2418,51-60,08/2006,23,PERM
1732,DECLINED,2412,51-60,08/2006,5,ABT
1733,REPUBLICAN,2403,51-60,08/2006,23,PERM
1734,DEMOCRAT,2421,71 +,06/2006,23,PERM
1735,DEMOCRAT,2409,51-60,06/2006,23,POLL
1736,DEMOCRAT,2409,51-60,06/2006,23,POLL
1737,REPUBLICAN,2415,41-50,11/2005,23,POLL
1738,DEMOCRAT,2407,51-60,08/2006,23,POLL
1739,DEMOCRAT,2412,71 +,08/2006,23,PERM
1740,REPUBLICAN,2419,51-60,08/2006,23,PERM
1741,REPUBLICAN,2419,51-60,08/2006,23,PERM
1742,DEMOCRAT,2409,51-60,08/2006,23,PERM
1743,DEMOCRAT,2409,51-60,08/2006,23,PERM
1744,DEMOCRAT,2404,51-60,06/2006,23,POLL
1746,REPUBLICAN,2418,71 +,08/2006,23,PERM
1747,DEMOCRAT,2418,61-70,08/2006,23,PERM
1748,DEMOCRAT,2414,51-60,06/2006,23,POLL
1749,DEMOCRAT,2414,51-60,08/2006,23,POLL
1750,DECLINED,2409,51-60,08/2006,23,POLL
1752,DEMOCRAT,2416,51-60,06/2006,23,POLL
1753,DEMOCRAT,2416,51-60,08/2006,23,POLL
1754,REPUBLICAN,2418,61-70,08/2006,23,POLL
1755,REPUBLICAN,2418,61-70,08/2006,23,POLL
1756,DECLINED,2424,51-60,11/2005,23,PERM
1757,DEMOCRAT,2413,51-60,06/2006,23,PERM
1758,REPUBLICAN,2418,51-60,06/2006,23,PERM
1760,DEMOCRAT,2421,71 +,08/2006,23,POLL
1761,DEMOCRAT,2421,71 +,08/2006,23,POLL
1762,REPUBLICAN,2421,71 +,08/2006,23,PERM
1763,REPUBLICAN,2421,71 +,08/2006,23,PERM
1764,REPUBLICAN,2423,51-60,11/2005,23,PERM
1765,REPUBLICAN,2414,71 +,08/2006,23,POLL
1766,REPUBLICAN,2414,61-70,08/2006,23,POLL
1767,REPUBLICAN,2415,41-50,08/2006,23,POLL
1768,REPUBLICAN,2415,51-60,08/2006,23,POLL
1769,DEMOCRAT,2406,61-70,08/2006,9,POLL
1770,DEMOCRAT,2421,51-60,06/2006,23,POLL
1771,DEMOCRAT,2421,51-60,06/2006,23,POLL
1772,REPUBLICAN,2407,71 +,06/2006,23,POLL
1773,REPUBLICAN,2412,51-60,08/2006,23,PERM
1774,DEMOCRAT,2404,51-60,11/2005,23,POLL
1775,DECLINED,2405,51-60,08/2006,23,POLL
1776,DEMOCRAT,2406,71 +,06/2006,23,PERM
1777,DEMOCRAT,2406,71 +,08/2006,23,POLL
1778,REPUBLICAN,2402,41-50,11/2005,23,PERM
1779,DECLINED,2402,51-60,08/2006,23,PERM
1780,REPUBLICAN,2419,51-60,08/2006,23,POLL
1781,REPUBLICAN,2419,51-60,08/2006,23,POLL
1782,REPUBLICAN,2420,51-60,08/2006,23,POLL
1783,DEMOCRAT,2401,51-60,06/2006,22,PERM
1784,DEMOCRAT,2417,51-60,08/2006,22,ABT
1785,DEMOCRAT,2413,71 +,06/2006,22,PERM
1786,REPUBLICAN,2423,61-70,11/2005,22,PERM
1787,DEMOCRAT,2422,51-60,08/2006,22,POLL
1788,REPUBLICAN,2413,41-50,11/2005,7,POLL
1789,REPUBLICAN,2417,61-70,06/2006,22,POLL
1791,DECLINED,2411,61-70,08/2006,22,POLL
1792,DEMOCRAT,2405,61-70,06/2006,22,POLL
1793,REPUBLICAN,2414,51-60,06/2006,22,PERM
1794,REPUBLICAN,2413,51-60,06/2006,22,PERM
1795,REPUBLICAN,2409,61-70,08/2006,22,POLL
1796,DEMOCRAT,2404,71 +,06/2006,22,POLL
1797,DEMOCRAT,2418,51-60,06/2006,22,PERM
1798,REPUBLICAN,2418,41-50,06/2006,22,POLL
1799,REPUBLICAN,2413,61-70,06/2006,22,PERM
1800,REPUBLICAN,2406,41-50,11/2005,22,POLL
1801,DECLINED,2424,61-70,06/2006,22,ABT
1802,DECLINED,2404,41-50,06/2006,22,PERM
1803,DEMOCRAT,2423,61-70,08/2006,22,PERM
1804,DEMOCRAT,2417,51-60,08/2006,22,POLL
1805,DEMOCRAT,2417,51-60,08/2006,6,POLL
1806,DECLINED,2407,41-50,11/2005,22,POLL
1807,DEMOCRAT,2401,61-70,06/2006,22,POLL
1808,DEMOCRAT,2420,61-70,06/2006,22,PERM
1809,REPUBLICAN,2424,51-60,11/2005,22,POLL
1810,REPUBLICAN,2423,51-60,06/2006,22,PERM
1811,DEMOCRAT,2414,51-60,08/2006,22,PERM
1812,REPUBLICAN,2418,41-50,08/2006,22,POLL
1813,REPUBLICAN,2424,51-60,11/2005,22,POLL
1814,DEMOCRAT,2403,71 +,08/2006,22,PERM
1815,DEMOCRAT,2403,71 +,08/2006,22,PERM
1817,REPUBLICAN,2421,71 +,08/2006,22,PERM
1818,DEMOCRAT,2404,51-60,08/2006,22,POLL
1819,DEMOCRAT,2404,51-60,08/2006,22,POLL
1821,DEMOCRAT,2416,61-70,06/2006,22,POLL
1822,REPUBLICAN,2423,71 +,11/2005,22,POLL
1824,DEMOCRAT,2418,51-60,08/2006,22,POLL
1825,REPUBLICAN,2402,51-60,11/2005,9,POLL
1826,DEMOCRAT,2416,61-70,06/2006,22,PERM
1827,DEMOCRAT,2416,61-70,06/2006,22,PERM
1828,DEMOCRAT,2408,71 +,06/2006,22,POLL
1829,DEMOCRAT,2403,71 +,11/2005,22,POLL
1831,DEMOCRAT,2421,71 +,08/2006,22,PERM
1832,DEMOCRAT,2405,51-60,06/2006,22,PERM
1833,REPUBLICAN,2416,51-60,06/2006,22,POLL
1834,DEMOCRAT,2403,51-60,11/2005,22,POLL
1835,GREEN,2417,71 +,08/2006,22,PERM
1836,REPUBLICAN,2411,61-70,08/2006,22,PERM
1837,DEMOCRAT,2403,51-60,06/2006,22,POLL
1838,DEMOCRAT,2421,61-70,08/2006,22,PERM
1839,REPUBLICAN,2416,51-60,06/2006,22,PERM
1841,DEMOCRAT,2408,51-60,08/2006,9,POLL
1842,DEMOCRAT,2415,51-60,08/2006,22,POLL
1843,DEMOCRAT,2415,71 +,08/2006,22,POLL
1844,REPUBLICAN,2407,71 +,08/2006,22,POLL
1845,REPUBLICAN,2415,71 +,06/2006,22,POLL
1846,REPUBLICAN,2413,61-70,08/2006,22,PERM
1847,DEMOCRAT,2408,51-60,11/2005,22,POLL
1848,REPUBLICAN,2414,51-60,06/2006,22,PERM
1849,DEMOCRAT,2421,71 +,08/2006,22,PERM
1850,DECLINED,2421,71 +,11/2005,22,POLL
1851,AMERICAN INDEP,2420,51-60,08/2006,22,PERM
1852,DEMOCRAT,2405,51-60,08/2006,22,PERM
1853,REPUBLICAN,2402,41-50,11/2005,22,POLL
1854,DEMOCRAT,2419,51-60,08/2006,22,POLL
1855,REPUBLICAN,2413,31-40,06/2006,22,POLL
1856,REPUBLICAN,2424,71 +,11/2004,22,POLL
1857,REPUBLICAN,2423,61-70,08/2006,22,PERM
1858,REPUBLICAN,2416,61-70,08/2006,22,PERM
1859,REPUBLICAN,2419,61-70,11/2005,22,PERM
1862,DEMOCRAT,2405,61-70,06/2006,22,POLL
1863,REPUBLICAN,2403,51-60,06/2006,22,POLL
1864,REPUBLICAN,2403,51-60,11/2005,22,POLL
1865,REPUBLICAN,2403,51-60,06/2006,22,POLL
1866,REPUBLICAN,2405,51-60,08/2006,22,PERM
1867,DEMOCRAT,2418,51-60,11/2004,22,POLL
1869,REPUBLICAN,2413,71 +,08/2006,22,PERM
1870,REPUBLICAN,2413,71 +,08/2006,22,PERM
1871,REPUBLICAN,2413,71 +,11/2005,22,POLL
1872,REPUBLICAN,2405,51-60,11/2005,22,POLL
1873,DEMOCRAT,2401,51-60,11/2005,22,POLL
1874,DEMOCRAT,2423,61-70,08/2006,22,PERM
1875,DEMOCRAT,2414,51-60,08/2006,22,POLL
1876,REPUBLICAN,2423,61-70,11/2005,22,POLL
1877,DEMOCRAT,2423,71 +,08/2006,22,POLL
1878,DEMOCRAT,2423,71 +,08/2006,22,POLL
1879,DEMOCRAT,2423,51-60,08/2006,22,PERM
1880,REPUBLICAN,2421,51-60,06/2006,22,PERM
1881,DEMOCRAT,2413,51-60,08/2006,22,PERM
1882,DECLINED,2423,51-60,11/2005,22,POLL
1883,REPUBLICAN,2418,61-70,06/2006,21,PERM
1884,DEMOCRAT,2417,61-70,08/2006,21,PERM
1885,DECLINED,2407,41-50,08/2006,21,POLL
1886,DEMOCRAT,2403,71 +,08/2006,21,PERM
1887,REPUBLICAN,2423,61-70,11/2005,21,POLL
1888,AMERICAN INDEP,2413,71 +,08/2006,21,PERM
1889,DEMOCRAT,2401,71 +,08/2006,21,POLL
1890,DEMOCRAT,2412,51-60,11/2005,21,POLL
1891,REPUBLICAN,2405,51-60,06/2006,21,POLL
1892,DEMOCRAT,2409,51-60,11/2005,21,POLL
1893,REPUBLICAN,2409,61-70,11/2005,21,POLL
1894,DEMOCRAT,2413,71 +,06/2006,21,POLL
1895,DECLINED,2403,41-50,11/2005,21,POLL
1896,DEMOCRAT,2416,61-70,06/2006,21,POLL
1897,REPUBLICAN,2404,71 +,08/2006,21,PERM
1898,REPUBLICAN,2412,61-70,08/2006,21,PERM
1900,DEMOCRAT,2402,61-70,08/2006,21,POLL
1901,REPUBLICAN,2424,71 +,08/2006,21,PERM
1902,REPUBLICAN,2424,71 +,08/2006,21,PERM
1903,DEMOCRAT,2415,51-60,11/2005,21,POLL
1904,DEMOCRAT,2408,71 +,06/2006,21,POLL
1906,REPUBLICAN,2422,51-60,08/2006,6,POLL
1907,REPUBLICAN,2420,71 +,08/2006,21,PERM
1908,REPUBLICAN,2421,71 +,11/2005,21,POLL
1909,REPUBLICAN,2421,61-70,11/2005,21,POLL
1910,DEMOCRAT,2414,71 +,08/2006,21,PERM
1911,REPUBLICAN,2419,51-60,08/2006,21,POLL
1912,DECLINED,2413,41-50,11/2005,21,PERM
1913,DEMOCRAT,2402,61-70,08/2006,21,PERM
1914,DECLINED,2421,61-70,06/2006,21,PERM
1915,REPUBLICAN,2402,61-70,08/2006,21,PERM
1916,DEMOCRAT,2415,61-70,08/2006,21,PERM
1917,DEMOCRAT,2416,61-70,06/2006,21,POLL
1918,REPUBLICAN,2405,71 +,11/2005,21,PERM
1919,DEMOCRAT,2407,31-40,06/2006,21,POLL
1920,DEMOCRAT,2416,41-50,11/2005,21,POLL
1921,AMERICAN INDEP,2414,51-60,06/2006,21,POLL
1922,DEMOCRAT,2403,51-60,08/2006,21,PERM
1923,REPUBLICAN,2419,51-60,11/2005,21,POLL
1924,REPUBLICAN,2404,71 +,06/2006,21,PERM
1925,REPUBLICAN,2404,71 +,06/2006,21,PERM
1926,DEMOCRAT,2412,71 +,08/2006,21,PERM
1927,REPUBLICAN,2402,51-60,06/2006,21,PERM
1928,DECLINED,2405,41-50,08/2006,21,POLL
1929,DEMOCRAT,2403,51-60,06/2006,21,POLL
1930,REPUBLICAN,2403,51-60,08/2006,21,PERM
1931,REPUBLICAN,2417,51-60,08/2006,21,POLL
1932,DEMOCRAT,2421,71 +,06/2006,21,PERM
1933,DEMOCRAT,2406,51-60,06/2006,21,PERM
1934,DEMOCRAT,2412,51-60,08/2006,21,PERM
1935,REPUBLICAN,2408,71 +,06/2006,21,PERM
1936,DEMOCRAT,2412,51-60,08/2006,21,PERM
1937,DEMOCRAT,2404,51-60,06/2006,21,POLL
1938,DEMOCRAT,2403,61-70,08/2006,21,PERM
1939,DEMOCRAT,2419,71 +,06/2006,21,POLL
1940,REPUBLICAN,2417,51-60,11/2005,21,POLL
1941,REPUBLICAN,2417,51-60,08/2006,21,POLL
1942,DEMOCRAT,2413,31-40,08/2006,7,PERM
1943,DEMOCRAT,2405,61-70,11/2005,21,POLL
1944,DEMOCRAT,2405,51-60,06/2006,21,POLL
1945,DEMOCRAT,2413,61-70,08/2006,21,PERM
1946,REPUBLICAN,2405,51-60,06/2006,21,PERM
1947,REPUBLICAN,2424,71 +,08/2006,20,PERM
1948,REPUBLICAN,2424,71 +,08/2006,20,PERM
1949,DEMOCRAT,2409,51-60,06/2006,20,POLL
1950,DEMOCRAT,2404,71 +,08/2006,20,PERM
1951,REPUBLICAN,2414,51-60,06/2006,20,POLL
1952,REPUBLICAN,2414,51-60,11/2005,20,POLL
1953,REPUBLICAN,2418,51-60,08/2006,20,PERM
1954,DEMOCRAT,2418,51-60,08/2006,20,POLL
1955,DEMOCRAT,2422,51-60,08/2006,20,PERM
1956,DEMOCRAT,2418,41-50,06/2006,20,POLL
1957,DEMOCRAT,2414,51-60,11/2005,20,POLL
1958,REPUBLICAN,2424,71 +,08/2006,20,PERM
1959,DECLINED,2418,61-70,08/2006,20,PERM
1960,DEMOCRAT,2422,51-60,06/2006,20,POLL
1961,DEMOCRAT,2412,51-60,08/2006,20,PERM
1962,REPUBLICAN,2413,31-40,06/2006,20,POLL
1963,DEMOCRAT,2414,31-40,08/2006,20,POLL
1964,DEMOCRAT,2406,61-70,06/2006,20,POLL
1965,DEMOCRAT,2406,61-70,06/2006,20,PERM
1966,DEMOCRAT,2401,61-70,08/2006,20,PERM
1967,DECLINED,2409,41-50,06/2006,20,POLL
1968,DEMOCRAT,2414,51-60,06/2006,20,POLL
1969,DECLINED,2401,31-40,11/2005,20,POLL
1970,DEMOCRAT,2405,41-50,08/2006,20,POLL
1971,DEMOCRAT,2405,41-50,08/2006,20,POLL
1972,DEMOCRAT,2419,61-70,06/2006,20,PERM
1973,REPUBLICAN,2402,41-50,11/2005,20,POLL
1974,REPUBLICAN,2404,71 +,08/2006,20,PERM
1975,REPUBLICAN,2404,71 +,08/2006,20,PERM
1976,DEMOCRAT,2418,61-70,06/2006,20,POLL
1977,REPUBLICAN,2419,51-60,06/2006,20,PERM
1978,REPUBLICAN,2419,51-60,06/2006,20,PERM
1980,DECLINED,2419,61-70,08/2006,20,PERM
1981,DEMOCRAT,2421,71 +,08/2006,20,PERM
1982,REPUBLICAN,2408,51-60,08/2006,20,POLL
1983,DEMOCRAT,2412,61-70,08/2006,20,PERM
